code,name,valumn,percent
93818,曲美家居,357051,0.07%
93833,歐派家居,4581816,5.11%
93848,好太太,213290,0.52%
93858,步長製藥,2057877,0.62%
93861,白雲電器,156162,0.12%
93866,桃李麵包,2202627,3.72%
93868,飛科電器,3707258,8.50%
93877,太平鳥,939909,0.47%
93881,數據港,151001,0.11%
93883,老百姓,1166838,0.43%
93885,吉祥航空,2468801,0.13%
93888,新華網,202412,0.11%
93895,天永智能,11780,0.04%
93898,好萊客,227487,0.20%
93899,晨光文具,4501526,0.48%
93929,亞翔集成,174020,0.18%
93939,益豐藥房,24279440,6.69%
93959,百利科技,297872,0.19%
93979,金誠信,191620,0.03%
93989,艾華集團,4415577,1.13%
93993,洛陽鉬業,231058437,1.30%
93997,繼峰股份,1477725,0.23%
