code,name,valumn,percent
93818,曲美家居,322961,0.06%
93833,歐派家居,4705496,5.25%
93848,好太太,197090,0.48%
93858,步長製藥,2054877,0.62%
93861,白雲電器,131562,0.10%
93866,桃李麵包,2256627,3.81%
93868,飛科電器,3724241,8.54%
93877,太平鳥,987648,0.49%
93881,數據港,165001,0.12%
93883,老百姓,1251238,0.46%
93885,吉祥航空,2094893,0.11%
93888,新華網,180612,0.10%
93895,天永智能,11880,0.04%
93898,好萊客,203549,0.18%
93899,晨光文具,4640626,0.50%
93929,亞翔集成,178320,0.18%
93939,益豐藥房,24445813,6.74%
93959,百利科技,310612,0.20%
93979,金誠信,191620,0.03%
93989,艾華集團,4479487,1.14%
93993,洛陽鉬業,251019660,1.42%
93997,繼峰股份,1477725,0.23%
