code,name,valumn,percent
93816,顧家家居,18356315,20.60%
93818,曲美家居,388151,0.08%
93833,歐派家居,4432923,4.95%
93848,好太太,190090,0.46%
93858,步長製藥,2074077,0.63%
93861,白雲電器,119662,0.09%
93866,桃李麵包,1942930,3.28%
93868,飛科電器,3865209,8.86%
93877,太平鳥,946606,0.47%
93881,數據港,148601,0.11%
93883,老百姓,1142338,0.42%
93885,吉祥航空,2465774,0.13%
93888,新華網,195112,0.11%
93895,天永智能,11780,0.04%
93898,好萊客,229087,0.21%
93899,晨光文具,4442749,0.48%
93929,亞翔集成,133820,0.13%
93939,益豐藥房,23731950,6.54%
93959,百利科技,292972,0.19%
93979,金誠信,191620,0.03%
93989,艾華集團,4379707,1.12%
93993,洛陽鉬業,198273387,1.12%
93997,繼峰股份,1477725,0.23%
