code,name,valumn,percent
93818,曲美家居,362871,0.07%
93833,歐派家居,4941572,5.52%
93848,好太太,204990,0.49%
93858,步長製藥,2005977,0.61%
93861,白雲電器,165966,0.13%
93866,桃李麵包,2231127,3.77%
93868,飛科電器,3772515,8.65%
93877,太平鳥,1019774,0.51%
93881,數據港,172501,0.13%
93883,老百姓,1293250,0.48%
93885,吉祥航空,1944888,0.10%
93888,新華網,160912,0.09%
93895,天永智能,11680,0.04%
93898,好萊客,222351,0.20%
93899,晨光文具,4607328,0.50%
93929,亞翔集成,138820,0.14%
93939,益豐藥房,24606173,6.78%
93959,百利科技,319412,0.21%
93979,金誠信,191620,0.03%
93989,艾華集團,4508538,1.15%
93993,洛陽鉬業,289188452,1.63%
93997,繼峰股份,1477725,0.23%
