code,name,valumn,percent
90618,氯鹼化工,0,0.0
90620,天宸股份,0,0.0
90621,華鑫股份,0,0.0
90622,光大嘉寶,0,0.0
90623,華誼集團,363393,0.04000000000000001
90624,復旦復華,0,0.0
90626,申達股份,83200,0.009999999999999995
90628,新世界,0,0.0
90629,華建集團,0,0.0
90633,浙數文化,-195000,-0.009999999999999981
90634,*ST富控,0,0.0
90635,大眾公用,-291850,-0.009999999999999995
90636,三愛富,0,0.0
90637,東方明珠,-255375,-0.010000000000000009
90638,新黃浦,0,0.0
90639,浦東金橋,0,0.0
90640,號百控股,0,0.0
90641,萬業企業,0,0.0
90642,申能股份,-393500,-0.010000000000000009
90643,愛建集團,45694,0.010000000000000009
90645,中源協和,0,0.0
90648,外高橋,-130106,-0.020000000000000018
90649,城投控股,-362278,-0.020000000000000018
90650,錦江投資,0,0.0
90651,飛樂音響,-19491,0.0
90654,ST中安,0,0.0
90655,豫園股份,152654,0.009999999999999953
90657,信達地產,-876575,-0.04999999999999982
90658,電子城,0,0.0
90660,福耀玻璃,611602,0.02999999999999936
90661,新南洋,-50100,-0.020000000000000018
90662,強生控股,0,0.0
90663,陸家嘴,-28695,0.0
90664,哈藥股份,-724235,-0.02999999999999997
90666,奧瑞德,-3800,0.0
90667,太極實業,-12200,0.0
90668,尖峰集團,-170159,-0.050000000000000044
90673,東陽光科,-464300,-0.020000000000000018
90674,川投能源,74400,0.0
90675,中華企業,0,0.0
90676,交運股份,0,0.0
90677,航天通信,0,0.0
90682,南京新百,-488700,-0.06000000000000005
90684,珠江實業,-28159,-0.009999999999999898
90685,中船防務,56117,0.010000000000000009
90686,金龍汽車,0,0.0
90687,剛泰控股,0,0.0
90688,上海石化,-180886,0.0
90690,青島海爾,-3300359,-0.05999999999999961
90693,東百集團,-8500,0.0
90694,大商股份,68964,0.020000000000000018
90697,歐亞集團,0,0.0
90699,均勝電子,110873,0.010000000000000009
90703,三安光電,-87771,0.0
90704,物產中大,751219,0.06000000000000005
90705,中航資本,1057332,0.009999999999999898
90708,光明地產,-1192100,-0.08999999999999997
90711,盛屯礦業,394900,0.019999999999999962
90715,文投控股,15200,0.0
90716,鳳凰股份,0,0.0
90717,天津港,-109712,-0.009999999999999995
90718,東軟集團,-200,0.0
90720,祁連山,133200,0.020000000000000018
90723,首商股份,0,0.0
90724,寧波富達,0,0.0
90729,重慶百貨,185431,0.040000000000000036
90730,中國高科,0,0.0
90736,蘇州高新,0,0.0
90737,中糧糖業,-179092,-0.009999999999999787
90739,遼寧成大,125000,0.010000000000000009
90741,華域汽車,-1436254,-0.05000000000000071
90742,一汽富維,-44994,-0.010000000000000009
90743,華遠地產,-120151,0.0
90747,ST大控,0,0.0
90748,上實發展,-595038,-0.040000000000000036
90750,江中藥業,-295763,-0.07000000000000006
90754,錦江股份,-3103,0.0
90755,廈門國貿,-146796,-0.009999999999999981
90756,浪潮軟件,97122,0.030000000000000027
90757,長江傳媒,119846,0.010000000000000009
90758,紅陽能源,-39300,-0.010000000000000009
90759,洲際油氣,0,0.0
90760,中航沈飛,189330,0.06
90761,安徽合力,0,0.0
90763,通策醫療,81600,0.030000000000000027
90765,中航重機,-58168,-0.010000000000000009
90770,綜藝股份,0,0.0
90773,西藏城投,0,0.0
90775,南京熊貓,-3400,0.0
90776,東方通信,0,0.0
90778,*ST友好,0,0.0
90779,水井坊,35683,0.009999999999999787
90780,通寶能源,0,0.0
90782,新鋼股份,2330985,0.08000000000000007
90783,魯信創投,0,0.0
90784,魯銀投資,0,0.0
90785,新華百貨,0,0.0
90787,中儲股份,-273947,-0.009999999999999787
90790,輕紡城,0,0.0
90794,保稅科技,0,0.0
90795,國電電力,2667900,0.010000000000000009
90797,浙大網新,0,0.0
90801,華新水泥,319714,0.03000000000000025
90802,福建水泥,0,0.0
90803,新奧股份,111073,0.010000000000000009
90804,鵬博士,437527,0.03000000000000025
90805,悅達投資,0,0.0
90807,*ST天業,0,0.0
90808,馬鋼股份,4123281,0.06999999999999984
90809,山西汾酒,-159763,-0.020000000000000018
90811,東方集團,0,0.0
90814,杭州解百,-209203,-0.030000000000000027
90816,安信信托,561036,0.010000000000000009
90818,中路股份,0,0.0
90820,隧道股份,407800,0.010000000000000009
90823,世茂股份,141100,0.0
90824,益民集團,0,0.0
90825,新華傳媒,0,0.0
90826,蘭生股份,166142,0.04000000000000001
90827,百聯股份,33400,0.0
90828,茂業商業,-421246,-0.05999999999999994
90829,人民同泰,-64858,-0.009999999999999981
90830,香溢融通,0,0.0
90831,廣電網絡,0,0.0
90833,第一醫藥,0,0.0
90835,上海機電,-218100,-0.030000000000000027
90837,海通證券,32300,0.0
90838,上海九百,1700,0.0
90839,四川長虹,-1000,0.0
90845,寶信軟件,0,0.0
90846,同濟科技,21241,0.0
90850,華東電腦,0,0.0
90856,中天能源,443900,0.03999999999999998
90858,銀座股份,0,0.0
90859,王府井,-101213,-0.030000000000001137
90860,京城股份,-4100,0.0
90862,中航高科,-250700,-0.03
90863,內蒙華電,-660297,-0.009999999999999981
90864,哈投股份,-900,0.0
90867,通化東寶,-748941,-0.040000000000000036
90869,智慧能源,0,0.0
90871,石化油服,-50,0.0
90872,中炬高新,-532453,-0.06999999999999984
90873,梅花生物,0,0.0
